date,gas_price,cpi,fafh_cpi,real_dpi,rest_less_grocery_yoy,unemployment,sentiment,real_rest_spend,qsr_traffic,casual_traffic,real_gas,cum_inflation,real_gas_yoy,real_rest_spend_yoy,real_dpi_yoy,gas_x_cuminflation,real_gas_yoy_lag1,real_gas_yoy_lag3,real_gas_yoy_lag6,rest_gro_spread_level
2009-05-01,2.266,213.022,223.023,12500.1,0.026913518778695966,0.094,68.7,15293.938293359877,,,2.719478522562615,78.41611103232542,-0.3921260344892036,-0.044945687947894886,-0.015445566389943433,-30.748998659170855,-0.404026217621812,-0.3649810873259046,-0.31050594350829397,104.69482025330717
2009-06-01,2.631,214.79,223.163,12273.2,0.03029182241917261,0.095,70.8,14569.171412823809,,,3.131532877461707,78.46533580082252,-0.3429348690026236,-0.04325014008664385,-0.00835447538096079,-26.90849965410194,-0.3921260344892036,-0.393407600016352,-0.4408962658139157,103.89822617440292
2009-07-01,2.527,214.726,223.345,12218.7,0.04137793099714093,0.095,66.0,14960.71100763393,,,3.008643937312358,78.52932799986871,-0.36546361239741565,-0.034525692687583986,0.0024612961185359605,-28.69961188997354,-0.3429348690026236,-0.404026217621812,-0.41175378656514294,104.01395266525712
2009-08-01,2.616,215.445,223.675,12194.8,0.04738471100887165,0.096,65.7,14829.104727841735,,,3.1042129452992646,78.64535781132614,-0.2973268599412242,-0.0584303634413178,0.006121809151361957,-23.38337728699563,-0.36546361239741565,-0.3921260344892036,-0.3649810873259046,103.8200004641556
2009-09-01,2.554,215.861,224.003,12230.6,0.051427318449993376,0.098,73.5,13540.443654772484,,,3.0248015984051464,78.76068441180502,-0.3006523437858649,-0.031890663599133284,0.006716602189480669,-23.679584366588013,-0.2973268599412242,-0.3429348690026236,-0.393407600016352,103.77187171374172
2009-10-01,2.551,216.509,224.224,12193.2,0.050104062152264706,0.1,70.6,14208.559297845013,,,3.012206144240348,78.83838922493256,-0.16200384916966692,-0.027013406481456115,-0.0038642212327927306,-12.772122516775468,-0.3006523437858649,-0.36546361239741565,-0.404026217621812,103.56336226207688
2009-11-01,2.651,217.234,224.633,12224.4,0.04944438504574711,0.099,67.4,13319.948538282444,,,3.1198385078609547,78.9821958700419,0.21154997695783062,-0.04292011618035396,-0.009841323840303229,16.70868171638623,-0.16200384916966692,-0.2973268599412242,-0.3921260344892036,103.40600458491764
2009-12-01,2.607,217.347,224.789,12280.2,0.04289367952949685,0.099,72.5,14205.766296393509,,,3.0664618547760036,79.03704632636722,0.5030491166678313,-0.024827258506499472,-0.0006998242301932134,39.759516338513485,0.21154997695783062,-0.3006523437858649,-0.3429348690026236,103.42401781483066
2010-01-01,2.715,217.488,224.916,12285.8,0.035503265296807696,0.098,74.4,13552.17058813068,,,3.1914255671577285,79.08170022350387,0.47967251113013676,-0.032154616845920025,-0.006123852283299036,37.9333177306488,0.5030491166678313,-0.16200384916966692,-0.36546361239741565,103.41536084749504
2010-02-01,2.644,217.281,225.081,12292.0,0.02871733534167531,0.098,73.6,13362.30068286528,,,3.1109274641286326,79.13971512923257,0.34597847313821695,-0.005831213389340784,0.004092501980901719,27.380637805005332,0.47967251113013676,0.21154997695783062,-0.2973268599412242,103.58982147541663
2010-03-01,2.772,217.353,224.991,12340.3,0.01893636981890623,0.099,73.6,14953.931490592955,,,3.260451712191688,79.10807063519874,0.3833811912758567,0.01400715270013242,0.007972097658196287,30.32854635965711,0.34597847313821695,0.5030491166678313,-0.3006523437858649,103.51409918427628
2010-04-01,2.848,217.403,225.276,12447.1,0.011035322594588726,0.099,72.2,14776.096876720112,,,3.3490731835960563,79.20827819963924,0.35993565303141306,0.032205921309127916,0.010316558441558543,28.50988333928099,0.3833811912758567,0.47967251113013676,-0.16200384916966692,103.6213851694779
2010-05-01,2.836,217.29,225.573,12540.3,0.00839749283593827,0.096,73.6,15348.911438869012,,,3.3366962415819104,79.31270502995092,0.2269617920856679,0.0035944401274983218,0.0032159742722057683,18.000953668759628,0.35993565303141306,0.34597847313821695,0.21154997695783062,103.8119563716692
2010-06-01,2.732,217.199,225.797,12544.3,0.009369941840270402,0.094,76.0,14878.408481955032,,,3.2156817373315105,79.39146465954624,0.026871459813001097,0.02122543968828805,0.022088778802594078,2.1333645520942937,0.2269617920856679,0.3833811912758567,0.5030491166678313,103.95858176142616
2010-07-01,2.729,217.605,225.71,12554.2,0.004029692014063668,0.094,67.8,15534.092419476317,,,3.2061574868071356,79.3608749819802,0.06564869542895058,0.03832581296101578,0.027457912871254653,5.209937910667042,0.026871459813001097,0.35993565303141306,0.47967251113013676,103.72463868017738
2010-08-01,2.73,217.923,226.422,12591.4,0.004833920344369247,0.095,68.9,15174.320516557578,,,3.202652095006034,79.6112180903368,0.03171146807303815,0.02327961094426012,0.03252205858234669,2.5245886007273928,0.06564869542895058,0.2269617920856679,0.34597847313821695,103.90000137663303
2010-09-01,2.705,218.275,227.075,12589.9,0.00027287634601558253,0.095,68.2,13995.375977100079,,,3.1682063356622,79.84081647482678,0.047409634183169125,0.033598036661616204,0.029377136035844353,3.7852239019570804,0.03171146807303815,0.026871459813001097,0.3833811912758567,104.03161149925553
2010-10-01,2.801,219.035,227.287,12592.5,-0.0006833548328450956,0.094,67.7,14786.151429690215,,,3.269262382343766,79.91535683855095,0.08533819592491576,0.04065099914336878,0.032747761047140944,6.819832379297817,0.047409634183169125,0.06564869542895058,0.35993565303141306,103.76743442828773
2010-11-01,2.859,219.59,227.512,12605.1,-0.004626353467954258,0.098,71.6,13873.114385175288,,,3.3285246857780413,79.99446807363555,0.0668900577357665,0.0415291279319141,0.031142632767252376,5.350834587987412,0.08533819592491576,0.03171146807303815,0.2269617920856679,103.60763240584726
2010-12-01,2.993,220.472,227.722,12680.6,-0.0036937757694097684,0.09300000000000001,74.5,14864.176495902899,,,3.4705911948758423,80.06830522638117,0.13179010835253302,0.04634809455344513,0.03260533216071404,10.55221062138846,0.0668900577357665,0.047409634183169125,0.026871459813001097,103.28839943394172
2011-01-01,3.095,221.187,228.181,12740.1,-0.006499777629522141,0.091,74.2,13920.089753309872,,,3.5772660482608236,80.22969214595376,0.12089910072592525,0.027148356994666445,0.036977648993146595,9.699697631963637,0.13179010835253302,0.08533819592491576,0.06564869542895058,103.16203031823751
2011-02-01,3.211,221.898,228.606,12776.6,-0.01229992655868406,0.09,77.5,13987.821841946405,,,3.6994494996950555,80.37912447889134,0.1891789642646866,0.046812384627988646,0.03942401561991549,15.206039517418981,0.12089910072592525,0.0668900577357665,0.03171146807303815,103.02301057242518
2011-03-01,3.561,223.046,229.282,12742.7,-0.016386256378114084,0.09,67.5,15687.232316535968,,,4.08157442523067,80.61680978963443,0.2518432369259105,0.04903732683303441,0.03260860757031847,20.302798328061964,0.1891789642646866,0.13179010835253302,0.047409634183169125,102.79583583655389
2011-04-01,3.8,224.093,230.082,12721.3,-0.017498735637418106,0.091,69.8,15397.553915560538,,,4.335163600231453,80.89809418104633,0.2944368076115269,0.04205826775672672,0.02202922769159077,23.819376592523923,0.2518432369259105,0.12089910072592525,0.08533819592491576,102.67255112832618
2011-05-01,3.906,224.806,230.501,12705.3,-0.022554179568937682,0.09,74.3,15889.735836287045,,,4.441958802256168,81.04541688104833,0.33124458465846396,0.03523535851855075,0.013157579962201904,26.845855453234915,0.2944368076115269,0.1891789642646866,0.0668900577357665,102.53329537467862
2011-06-01,3.68,224.806,231.097,12756.9,-0.024704648102549687,0.091,71.5,15528.544290925456,,,4.184948385126138,81.2549737526502,0.3014187121014533,0.04369659629650102,0.016947936512997863,24.49176954036122,0.33124458465846396,0.2518432369259105,0.13179010835253302,102.79841285374944
2011-07-01,3.65,225.395,231.58,12805.6,-0.028423186693393943,0.09,63.7,16083.426893514119,,,4.139985044773249,81.42479920396516,0.29126066383472304,0.035363152169035406,0.020025170859154784,23.71584106875592,0.3014187121014533,0.2944368076115269,0.12089910072592525,102.74407151888907
2011-08-01,3.639,226.106,232.513,12799.7,-0.03407094610854666,0.09,55.8,15680.413568273601,,,4.114529250661195,81.7528471254493,0.2847256363178101,0.03335194160185262,0.016543037311180786,23.277131418586208,0.29126066383472304,0.33124458465846396,0.1891789642646866,102.83362670605823
2011-09-01,3.611,226.597,233.032,12781.7,-0.03742578664571927,0.09,59.5,14862.765628754849,,,4.074023391380586,81.93533037437778,0.2859084793569979,0.06197687386705697,0.015234433951024418,23.426005712951596,0.2847256363178101,0.3014187121014533,0.2518432369259105,102.83984342246366
2011-10-01,3.448,226.75,233.459,12791.9,-0.034996807581624934,0.08800000000000001,60.8,15264.350485524224,,,3.8874977170158034,82.08546591829389,0.18910545021131608,0.0323410089574625,0.01583482231486988,15.52280898828461,0.2859084793569979,0.29126066383472304,0.2944368076115269,102.95876515986771
2011-11-01,3.384,227.169,234.046,12782.7,-0.03043173774802166,0.086,63.7,14348.888680003078,,,3.808302814204403,82.29185834049238,0.1441413760505772,0.03429469992233325,0.014089535188138269,11.86166169895774,0.18910545021131608,0.2847256363178101,0.33124458465846396,103.0272616422135
2011-12-01,3.266,227.223,234.435,12898.5,-0.030336453461682567,0.085,69.9,15692.62268859172,,,3.6746338934292155,82.42863287581643,0.05879191385451343,0.05573441575570448,0.017183729476523135,4.846137083180314,0.1441413760505772,0.2859084793569979,0.3014187121014533,103.17397446561307
2012-01-01,3.38,227.842,235.268,12967.5,-0.022291136581033877,0.083,75.0,14490.283421459782,,,3.792565601015909,82.72152024837409,0.060185501958893495,0.04096192468976945,0.017849153460333778,4.978636218951166,0.05879191385451343,0.18910545021131608,0.29126066383472304,103.25927616506175
2012-02-01,3.579,228.329,235.603,13029.6,-0.014152915989889658,0.083,75.3,14873.32504255039,,,4.0072903387217575,82.83930808727784,0.08321260745742776,0.06330529589307154,0.01980182521171514,6.893274825911572,0.060185501958893495,0.1441413760505772,0.2847256363178101,103.18575389021983
2012-03-01,3.852,228.807,236.073,13066.4,-0.005588649020485281,0.08199999999999999,76.2,16539.375532144717,,,4.303949402771769,83.00456266723234,0.05448264673711822,0.05432081315647386,0.025402779630690375,4.522308265367811,0.08321260745742776,0.05879191385451343,0.2859084793569979,103.17560214503926
2012-04-01,3.9,229.187,236.695,13116.5,-0.00382864501208946,0.08199999999999999,76.4,15692.346690889119,,,4.3503561502179435,83.22326128155511,0.0035044928836549527,0.019145429004191916,0.031066007404903617,0.2916553269157666,0.05448264673711822,0.060185501958893495,0.18910545021131608,103.27592751770386
2012-05-01,3.732,228.713,237.262,13112.5,0.002589044842120636,0.08199999999999999,79.3,16265.141489155449,,,4.171583779671467,83.4226215939683,-0.06086842193299302,0.023625669849784314,0.032049617088931504,-5.077803329938077,0.0035044928836549527,0.08321260745742776,0.1441413760505772,103.73787235530993
2012-06-01,3.539,228.524,237.839,13097.2,0.003245986537591561,0.08199999999999999,73.2,16145.796105769028,,,3.9591224222255286,83.62549796127415,-0.05396146908363919,0.039749496364851256,0.026675759784900777,-4.5125547228412275,-0.06086842193299302,0.05448264673711822,0.05879191385451343,104.07615830284784
2012-07-01,3.439,228.59,238.337,12999.8,0.00945760253155048,0.08199999999999999,72.3,16148.562749384277,,,3.8461404002070667,83.80059749492807,-0.07097722368276738,0.0040498742153280975,0.01516524020740917,-5.9479337531470655,-0.05396146908363919,0.0035044928836549527,0.060185501958893495,104.2639660527582
2012-08-01,3.722,229.918,239.057,12961.6,0.013435176332489585,0.081,74.3,16151.37812320911,,,4.1386012194202575,84.0537534471988,0.0058504794333869015,0.030035212584470283,0.012648733954702118,0.49175475584180994,-0.07097722368276738,-0.06086842193299302,0.08321260745742776,103.97489539748955
2012-09-01,3.849,231.015,239.565,13053.1,0.01993655386042148,0.078,78.3,15060.630726525162,,,4.2594930772893544,84.23236903574536,0.04552494379417826,0.013312804811205892,0.021233482244146007,3.834673866002789,0.0058504794333869015,-0.05396146908363919,0.05448264673711822,103.70105837283295
2012-10-01,3.746,231.638,239.742,13142.0,0.016451415039401285,0.078,82.6,15342.326334142539,,,4.134358685391286,84.29460320734525,0.06350125102195103,0.0051083633523916205,0.027368881870558637,5.352812758065389,0.04552494379417826,-0.07097722368276738,0.0035044928836549527,103.49856241203948
2012-11-01,3.452,231.249,240.038,13315.7,0.012833645154030293,0.077,82.7,15033.869637307424,,,3.816287714397324,84.39867843216766,0.002096708319290874,0.047737561603565126,0.04169698107598552,0.1769594112058812,0.06350125102195103,0.0058504794333869015,-0.06086842193299302,103.80066508395713
2012-12-01,3.31,231.221,240.359,13642.7,0.01246677854947853,0.079,72.9,16218.240215677382,,,3.659745658194253,84.5115437942217,-0.0040516240982768625,0.03349456222303604,0.05769663139124703,-0.34240900741924907,0.002096708319290874,0.04552494379417826,-0.05396146908363919,103.95206317765255
2013-01-01,3.319,231.679,240.713,12845.5,0.011245036554011989,0.08,73.8,14969.278767661075,0.009,-0.021,3.6624421034419754,84.63601213742147,-0.034310150769462644,0.03305631313545687,-0.009408135723925182,-2.903874336961001,-0.0040516240982768625,0.06350125102195103,-0.07097722368276738,103.89936075345629
2013-02-01,3.67,232.937,240.93,12813.9,0.009974126010162898,0.077,77.6,14779.396505208982,-0.021,-0.059,4.027891579411314,84.71231052859196,0.005140940373221881,-0.006315234627945809,-0.016554614109412502,0.4355009373053474,-0.034310150769462644,0.002096708319290874,0.0058504794333869015,103.43139990641245
2013-03-01,3.711,232.282,241.409,12852.1,0.011657542451384062,0.075,78.6,16964.98473544897,-0.008,0.011,4.084374754608622,84.88072955794983,-0.05101701428500516,0.02573308783497108,-0.01640084491520233,-4.3303613923795865,0.005140940373221881,-0.0040516240982768625,0.04552494379417826,103.9292756218734
2013-04-01,3.57,231.797,242.236,12893.4,0.013128841300353633,0.076,76.4,16021.565745801616,0.011,-0.005,3.9374095544808605,85.1715072975719,-0.09492248024713912,0.020979593517624684,-0.017009110662143168,-8.084690719072835,-0.05101701428500516,-0.034310150769462644,0.06350125102195103,104.50350953636156
2013-05-01,3.615,231.893,242.642,12954.2,0.014617253339718417,0.075,84.5,16767.501092143983,0.021,-0.008,3.9853901961249374,85.31425912621346,-0.044633787400811364,0.030885658346315292,-0.012072449952335473,-3.807898504097142,-0.09492248024713912,0.005140940373221881,0.002096708319290874,104.63532750018328
2013-06-01,3.626,232.445,243.016,12955.7,0.012721152577744865,0.075,84.1,16221.565658228266,0.004,-0.031,3.9880241225522886,85.44575957919852,0.007300026936402082,0.004692834714552507,-0.010803835934398154,0.6237563465294854,-0.044633787400811364,-0.05101701428500516,-0.0040516240982768625,104.54774247671492
2013-07-01,3.591,232.9,243.409,12941.8,0.01163294854343988,0.073,85.1,16273.02195070848,0.004,-0.044,3.9418137687848867,85.58394053647963,0.024875162792463046,0.007707137982229995,-0.004461607101647669,2.128914453265408,0.007300026936402082,-0.09492248024713912,-0.034310150769462644,104.51223701159296
2013-08-01,3.574,233.456,243.811,12969.6,0.01031143813478641,0.07200000000000001,82.1,16616.96970194126,-0.003,-0.029,3.913809595098577,85.72528594316412,-0.054315845476208824,0.028826740057748212,0.0006172077521293673,-4.656241384692719,0.024875162792463046,-0.044633787400811364,0.005140940373221881,104.43552532382976
2013-09-01,3.532,233.544,244.036,13027.5,0.008951574767447124,0.07200000000000001,77.5,15123.588323034306,-0.001,-0.039,3.866358905959191,85.80439717824872,-0.09229599959353496,0.00418027622165007,-0.001961219940090908,-7.919402607087156,-0.054315845476208824,0.007300026936402082,-0.05101701428500516,104.49251532901722
2013-10-01,3.344,233.669,244.35,12974.6,0.011384966551846398,0.07200000000000001,73.2,15874.769797421732,-0.005,-0.018,3.6586035745720085,85.9148013018779,-0.11507349676755263,0.03470421966545589,-0.01273778724699437,-9.886516609896573,-0.09229599959353496,0.024875162792463046,-0.09492248024713912,104.57099572472171
2013-11-01,3.243,234.1,244.97,12998.9,0.015132010610030555,0.069,75.1,15706.004816916357,-0.011,-0.031,3.5415691061512176,86.13279670522213,-0.07198582203582371,0.04470806225038637,-0.023791464211419644,-6.200340175069903,-0.11507349676755263,-0.054315845476208824,-0.044633787400811364,104.64331482272533
2013-12-01,3.276,234.719,245.3,13019.1,0.016511741228956822,0.067,82.5,16366.490012229922,-0.03,-0.052,3.5681724231953953,86.24882651667957,-0.025021748381290676,0.009140929877782478,-0.04570942701957825,-2.1580964352819474,-0.07198582203582371,-0.09229599959353496,0.007300026936402082,104.5079435410001
2014-01-01,3.313,235.288,245.481,13079.5,0.015417501885014229,0.066,81.2,15121.740582774228,-0.033,-0.042,3.5997458798720436,86.3124671102365,-0.017118693428903486,0.010184980684742495,0.01821649604920017,-1.4775566635524537,-0.025021748381290676,-0.11507349676755263,0.024875162792463046,104.33213763557852
2014-02-01,3.356,235.547,246.187,13148.0,0.012163303296776506,0.067,81.6,14983.325683322028,-0.019,-0.04,3.64245806427875,86.56070058565753,-0.095691134563482,0.013798207392377027,0.026073248581618413,-8.28309164765143,-0.017118693428903486,-0.07198582203582371,-0.054315845476208824,104.51714519819824
2014-03-01,3.533,236.028,246.878,13219.9,0.007777369319625027,0.067,80.0,17291.536710439977,0.0,-0.036,3.8267518129911147,86.80365997873956,-0.06307524580765211,0.01924858643159677,0.02861789123956382,-5.475162190162852,-0.095691134563482,-0.025021748381290676,-0.09229599959353496,104.59691223075227
2014-04-01,3.661,236.468,247.534,13270.2,0.004050755290170072,0.062,84.1,16544.393901443844,-0.006,-0.024,3.958015915825116,87.03431317969734,0.005233481825837716,0.03263277534402231,0.029224254269626382,0.455492496250214,-0.06307524580765211,-0.017118693428903486,-0.11507349676755263,104.67970296192297
2014-05-01,3.673,236.918,247.952,13312.9,-0.005677832732697619,0.063,81.9,17686.487707298187,-0.003,-0.02,3.9634470094434926,87.18128427421007,-0.005505906724711851,0.054807607293657634,0.02768986120331629,-0.48001201935438875,0.005233481825837716,-0.095691134563482,-0.07198582203582371,104.65730759165619
2014-06-01,3.692,237.231,248.445,13360.4,-0.002778700711765003,0.061,82.5,16739.721065024452,-0.001,-0.029,3.9786930783357435,87.35462578041766,-0.0023397662425805876,0.0319423795281657,0.031237216051621886,-0.20438940453428117,-0.005505906724711851,-0.06307524580765211,-0.025021748381290676,104.72703820327023
2014-07-01,3.611,237.498,249.21,13386.8,-0.002936335465499207,0.062,81.8,17033.826892981822,-0.012,-0.031,3.8870284314674937,87.62360397970531,-0.013898509805622128,0.046752529713156354,0.034384706918666685,-1.2178375191158843,-0.0023397662425805876,0.005233481825837716,-0.017118693428903486,104.93140994871537
2014-08-01,3.487,237.46,249.801,13445.9,-0.003709292549925358,0.061,82.5,17425.07035600338,-0.003,-0.02,3.7541504172632587,87.83140282386086,-0.0407938030596241,0.04863104817286357,0.036724339995065414,-3.582976949247092,-0.013898509805622128,-0.005505906724711851,-0.095691134563482,105.19708582498104
2014-09-01,3.406,237.477,250.57,13486.3,-0.004365237919079057,0.059000000000000004,84.6,15937.662130342818,0.003,-0.01,3.666682242210123,88.10178744510557,-0.0516446270524209,0.053828085631544065,0.035217808482057134,-4.5499839552541355,-0.0407938030596241,-0.0023397662425805876,-0.06307524580765211,105.51337603220523
2014-10-01,3.171,237.43,251.1,13550.7,-0.003974322657226859,0.057,86.9,16954.99800876145,0.009,0.002,3.4143719906919934,88.28813835441596,-0.06675541061006751,0.06804685832453217,0.04440213956499628,-5.893710927847488,-0.0516446270524209,-0.013898509805622128,0.005233481825837716,105.75748641704922
2014-11-01,2.912,236.983,251.987,13624.4,-0.004531841300233763,0.057999999999999996,88.8,16216.709592161502,-0.014,-0.021,3.141408129134439,88.60001242339392,-0.11298974127647377,0.03251652990040377,0.04811945626168379,-10.010892480811641,-0.06675541061006751,-0.0407938030596241,-0.005505906724711851,106.33125582847714
2014-12-01,2.543,236.252,252.628,13719.1,-0.006721942574776429,0.055999999999999994,93.6,17494.497838719384,0.018,0.003,2.751826521750786,88.82539154201272,-0.2287854410111576,0.0689217923724974,0.05376715748400418,-20.32195637692813,-0.11298974127647377,-0.0516446270524209,-0.0023397662425805876,106.93158153158491
2015-01-01,2.116,234.747,253.037,13797.7,-0.002582485560763903,0.057,98.1,16513.000075087835,-0.007,0.012,2.304442085876852,88.96919818712207,-0.3598320095976426,0.09200392538795743,0.0549103559004549,-32.013965375963075,-0.2287854410111576,-0.06675541061006751,-0.013898509805622128,107.79136687582802
2015-02-01,2.216,235.342,253.719,13848.0,0.0016822063170962576,0.055,95.4,15898.296934797947,-0.035,-0.017,2.407246155240742,89.20899313080074,-0.3391149293252316,0.0610659656483592,0.05324003650745368,-30.25210140072656,-0.3598320095976426,-0.11298974127647377,-0.0407938030596241,107.80863594258567
2015-03-01,2.464,235.976,254.108,13811.3,0.009973746057793331,0.054000000000000006,93.0,18223.353849544288,-0.03,-0.018,2.669457764066402,89.34576766612479,-0.3024220293032627,0.05388862509494108,0.044735588015037964,-27.02012836724729,-0.3391149293252316,-0.2287854410111576,-0.0516446270524209,107.68383225412754
2015-04-01,2.469,236.222,254.727,13842.0,0.015761276189695472,0.054000000000000006,95.9,17702.874057324116,-0.017,-0.016,2.6720890867489056,89.56341146397976,-0.32489177821007753,0.07002252018305555,0.04308902654067004,-29.098416013093228,-0.3024220293032627,-0.3598320095976426,-0.06675541061006751,107.83373267519536
2015-05-01,2.718,237.001,255.322,13865.6,0.023480041940017626,0.055999999999999994,90.7,18829.948065579934,-0.02,-0.019,2.9319020658140684,89.77261673009237,-0.2602645982579349,0.0646516355991873,0.04151612345920119,-23.364634027821054,-0.32489177821007753,-0.3391149293252316,-0.11298974127647377,107.730347129337
2015-06-01,2.802,237.657,255.846,13874.1,0.02044357297236976,0.053,96.1,17768.892224228635,-0.011,-0.011,3.0141697425280976,89.95685800646717,-0.2424221513992978,0.061480783055251065,0.03844944762132885,-21.80753505104892,-0.2602645982579349,-0.3024220293032627,-0.2287854410111576,107.65346697130738
2015-07-01,2.794,238.034,255.905,13905.7,0.0181371600241087,0.052000000000000005,93.1,18134.854731247924,-0.008,-0.013,3.0008037416223456,89.9776027303338,-0.22799542258829486,0.06463772616591168,0.03876206412286742,-20.51448155798417,-0.2424221513992978,-0.32489177821007753,-0.3598320095976426,107.50775099355553
2015-08-01,2.636,238.033,256.449,13935.8,0.017589203239338547,0.051,91.9,18025.02641850816,-0.007,-0.007,2.8311209356125695,90.16887611649392,-0.24586907264189195,0.034430624970078316,0.03643489837050695,-22.169737951924,-0.22799542258829486,-0.2602645982579349,-0.3391149293252316,107.73674238445932
2015-09-01,2.365,237.498,257.83,13972.2,0.021225149389617615,0.05,87.2,16686.96427878835,-0.011,-0.009,2.5457829522073174,90.65444329716873,-0.30569850779520347,0.04701455849154801,0.036029155513372935,-27.712928040949365,-0.24586907264189195,-0.2424221513992978,-0.3024220293032627,108.56091419717218
2015-10-01,2.29,237.733,258.363,13996.9,0.022037884067490854,0.05,90.0,17759.121855683672,-0.027,-0.029,2.4626131661710127,90.84184902294692,-0.27875077089303535,0.04742695024244137,0.03292818821167898,-25.322235444495185,-0.30569850779520347,-0.22799542258829486,-0.32489177821007753,108.67780240858443
2015-11-01,2.158,238.017,258.805,13993.4,0.024188139551333032,0.051,91.3,16664.283920326114,-0.016,-0.019,2.3178944144045732,90.99725864920201,-0.2621479543177889,0.027599577190489333,0.027083761486744296,-23.854745203415032,-0.27875077089303535,-0.24586907264189195,-0.2602645982579349,108.73382993651714
2015-12-01,2.038,237.761,259.097,14060.2,0.029777381796199598,0.05,92.6,18280.79831105725,-0.02,-0.016,2.191360083585337,91.09992745206735,-0.20367070152695,0.04494558686889549,0.0248631469994387,-18.554386133216806,-0.2621479543177889,-0.30569850779520347,-0.2424221513992978,108.97371730435184
2016-01-01,1.949,237.652,259.958,14121.1,0.03145392739078212,0.048,92.0,16760.784434408633,-0.032,-0.034,2.0966239918732716,91.40265977832445,-0.09018152171288119,0.015005411384610534,0.023438689056871853,-8.242830947414058,-0.20367070152695,-0.27875077089303535,-0.22799542258829486,109.38599296450273
2016-02-01,1.764,237.336,260.319,14135.3,0.029545623177248292,0.049,91.7,17142.044952539,-0.014,-0.009,1.9001380195166346,91.52958935994907,-0.21065902820951554,0.07823152522826238,0.020746678220681547,-19.281534346982884,-0.09018152171288119,-0.2621479543177889,-0.24586907264189195,109.68373950854485
2016-03-01,1.969,238.08,260.883,14135.4,0.031706732523576475,0.05,91.0,18611.024865552758,-0.027,-0.032,2.114331050837254,91.72789485589446,-0.207954859110983,0.021273307822981424,0.02346629209415485,-19.075261451304595,-0.21065902820951554,-0.20367070152695,-0.30569850779520347,109.57787298387096
2016-04-01,2.113,238.992,261.517,14106.2,0.029828866887232963,0.051,89.0,18497.07667187984,-0.035,-0.037,2.260301217544242,91.95081273608842,-0.15410708843756415,0.0448629195453798,0.019086837162259895,-14.170272030226279,-0.207954859110983,-0.09018152171288119,-0.27875077089303535,109.4250016736962
2016-05-01,2.268,239.557,262.074,14095.5,0.03374055412907018,0.048,94.7,18741.653120874256,-0.027,-0.025,2.4203845389614997,92.14665699360897,-0.17446610267677587,-0.004689070006893781,0.01658060235402714,-16.07646812036863,-0.15410708843756415,-0.21065902820951554,-0.2621479543177889,109.39943312030123
2016-06-01,2.366,240.222,262.529,14104.9,0.03917911003555208,0.049,93.5,18030.008113389376,-0.035,-0.046,2.517979253218551,92.30663749122449,-0.1646192921084043,0.014695113565081908,0.016635313281582187,-15.19545332071247,-0.17446610267677587,-0.207954859110983,-0.20367070152695,109.28599378907845
2016-07-01,2.239,240.101,263.051,14160.1,0.043899657277761794,0.048,90.0,18557.998258892763,-0.039,-0.035,2.3840222826366126,92.49017555662076,-0.2055387529783198,0.023333163342947882,0.01829465614819825,-19.010315346653705,-0.1646192921084043,-0.15410708843756415,-0.09018152171288119,109.558477474063
2016-08-01,2.178,240.545,263.649,14176.7,0.04755579596368931,0.049,89.8,18175.68054496698,-0.027,-0.031,2.3147906898917046,92.70043563920117,-0.18237661246680248,0.008358053018115319,0.017286413410066315,-16.906391426074357,-0.2055387529783198,-0.17446610267677587,-0.21065902820951554,109.60485564031679
2016-09-01,2.219,241.176,264.102,14209.1,0.04619306249187616,0.05,91.2,17300.891322292144,-0.035,-0.039,2.352195419182119,92.85971292583817,-0.07604243435495894,0.0367908166666473,0.01695509654886118,-7.061278624383381,-0.18237661246680248,-0.1646192921084043,-0.207954859110983,109.5059209871629
2016-10-01,2.249,241.741,264.459,14235.4,0.0464897624644286,0.049,87.2,17874.226250571923,-0.034,-0.038,2.3784242636402873,92.98523608550575,-0.03418681573185378,0.00648142379018668,0.01703948731504834,-3.178869131838106,-0.07604243435495894,-0.2055387529783198,-0.15410708843756415,109.39766113319627
2016-11-01,2.182,242.026,264.699,14273.6,0.04407593193560588,0.047,93.8,17219.936607240677,-0.033,-0.047,2.304851283884101,93.06962140292933,-0.00562714610269377,0.03334392822225096,0.020023725470579068,-0.5237163573566784,-0.03418681573185378,-0.18237661246680248,-0.17446610267677587,109.3680017849322
2016-12-01,2.254,242.637,265.104,14313.7,0.04275192140378703,0.047,98.2,18694.172852918102,-0.064,-0.07,2.374909526714118,93.2120216260816,0.08376051225158365,0.02261249945582633,0.018029615510448016,7.807486679406288,-0.00562714610269377,-0.07604243435495894,-0.1646192921084043,109.25951112155194
2017-01-01,2.349,243.618,266.079,14373.7,0.04211722051090738,0.047,98.5,17249.38833955329,-0.025,-0.019,2.465039193532498,93.55483697811489,0.1757182990785382,0.029151613222922368,0.017888124862794008,16.439296824364277,0.08376051225158365,-0.03418681573185378,-0.2055387529783198,109.21976208654533
2017-02-01,2.304,244.006,266.626,14416.8,0.04043125840949757,0.046,96.3,17014.09464943404,-0.05,-0.054,2.41397159086252,93.74716518074277,0.27041907801865706,-0.007464121314534888,0.019914681683445012,25.35102197503921,0.1757182990785382,-0.00562714610269377,-0.18237661246680248,109.27026384597099
